Modulo,Tabela,Descricao_Tabela,Coluna,Tipo,Eh_Chave_Primaria,Tabela_Relacionada (Chave Estrangeira),Observacoes
"Geral / Outros","S5","Tabela do Sistema Petrus","S5_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S5","Tabela do Sistema Petrus","S5_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S5","Tabela do Sistema Petrus","S16_ID","int(4)","NAO","",""
"Geral / Outros","S5","Tabela do Sistema Petrus","S4_ID","int(4)","NAO","S4",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_ID","int(4)","SIM","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_DIA","varchar(20)","NAO","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_INICIO","datetime(8)","NAO","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S50_FIM","datetime(8)","NAO","",""
"Geral / Outros","S50","Tabela do Sistema Petrus","S2_ID","int(4)","NAO","S2",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_ID","int(4)","SIM","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_ORIGEM","int(4)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_DESTINO","int(4)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_TIPO","varchar(20)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_VARIAVEL","varchar(50)","NAO","",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S37_ID","int(4)","NAO","S37",""
"Geral / Outros","S52","Tabela do Sistema Petrus","S52_RELACIONAL","bit(1)","NAO","",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S53_ID","int(4)","SIM","",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S53_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S53_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S53_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S53_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S53_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S18_ID","int(4)","NAO","S18",""
"Geral / Outros","S53","Tabela do Sistema Petrus","S8_ID","int(4)","NAO","S8",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S54_ID","int(4)","SIM","",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S54_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S54_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S54_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S54_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S54_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S11_ID","int(4)","NAO","S11",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S54_TIPO","varchar(20)","NAO","",""
"Geral / Outros","S54","Tabela do Sistema Petrus","S39_ID","int(4)","NAO","S39",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_ID","int(4)","SIM","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S5_ID","int(4)","NAO","S5",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S4_ID","int(4)","NAO","S4",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_DESCRICAO","varchar(50)","NAO","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_TIPO","varchar(20)","NAO","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S16_ID","int(4)","NAO","",""
"Geral / Outros","S6","Tabela do Sistema Petrus","S6_FUNCIONALIDADE","varchar(50)","NAO","",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S60_ID","int(4)","SIM","",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S60_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S60_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S60_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S60_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S60_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S7_ID","int(4)","NAO","S7",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S10_ID","int(4)","NAO","S10",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S60_TIPO","varchar(20)","NAO","",""
"Geral / Outros","S60","Tabela do Sistema Petrus","S60_VALOR","varchar(50)","NAO","","Campo monetário"
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_ID","int(4)","SIM","",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_TIPO","varchar(20)","NAO","",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_DATA","datetime(8)","NAO","",""
"Geral / Outros","S61","Tabela do Sistema Petrus","S61_VERSAO","varchar(20)","NAO","",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S63_UF","varchar(10)","NAO","",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S63_IE","varchar(50)","NAO","",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S63_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S63_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S63_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S63_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S63_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S63","Tabela do Sistema Petrus","S63_ID","int(4)","SIM","",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S64_ID","int(4)","SIM","",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S64_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S64_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S64_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S64_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S64_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S6_ID","int(4)","NAO","S6",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S2_ID","int(4)","NAO","S2",""
"Geral / Outros","S64","Tabela do Sistema Petrus","S4_ID","int(4)","NAO","S4",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_ID","int(4)","SIM","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_EMAIL","varchar(50)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_SENHA","varchar(50)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_SERVIDOR","varchar(50)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_PORTA","int(4)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_CONEXAO_SEGURA","bit(1)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_TIPO","varchar(50)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_MENSAGEM","varchar(-1)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_ASSUNTO","varchar(100)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_EMAIL_COPIA","varchar(500)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_ATIVO","bit(1)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_COPIA_VENDEDOR","bit(1)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_ENVIO_AUTOMATICO","bit(1)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","SX1_ID","int(4)","NAO","SX1",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_SMTP","bit(1)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_EMAIL_SMTP","varchar(50)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_USUARIO","varchar(50)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_DIAS","int(4)","NAO","",""
"Geral / Outros","S65","Tabela do Sistema Petrus","S65_COPIA_TRANSPORTADOR","bit(1)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_ID","int(4)","SIM","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_DESCRICAO","varchar(300)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S8_ID","int(4)","NAO","S8",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_DATA","int(4)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_STATUS","int(4)","NAO","","Máquina de estados (Aberto, Fechado, etc)"
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_VALOR","varchar(300)","NAO","","Campo monetário"
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_GRUPO","int(4)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_X","int(4)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_Y","int(4)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_TIPO","varchar(50)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_NOME","varchar(50)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_SUBGRUPO","int(4)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_ORDEM","int(4)","NAO","",""
"Geral / Outros","S7","Tabela do Sistema Petrus","S7_EXIBE_GRAFICO","int(4)","NAO","",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S72_ID","int(4)","SIM","",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S72_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S72_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S72_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S72_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S72_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S39_ID","int(4)","NAO","S39",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S72_PERMITIDO","bit(1)","NAO","",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S2_ID","int(4)","NAO","S2",""
"Geral / Outros","S72","Tabela do Sistema Petrus","S8_ID","int(4)","NAO","S8",""
"Geral / Outros","S74","Tabela do Sistema Petrus","S74_ID","int(4)","SIM","",""
"Geral / Outros","S74","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S74","Tabela do Sistema Petrus","S74_CAMPO","varchar(50)","NAO","",""
"Geral / Outros","S74","Tabela do Sistema Petrus","S74_VALOR","varchar(50)","NAO","","Campo monetário"
"Geral / Outros","S74","Tabela do Sistema Petrus","S74_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S74","Tabela do Sistema Petrus","S74_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S74","Tabela do Sistema Petrus","S74_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S74","Tabela do Sistema Petrus","S74_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S74","Tabela do Sistema Petrus","S74_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S75_ID","int(4)","SIM","",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S75_VALOR","varchar(-1)","NAO","","Campo monetário"
"Geral / Outros","S75","Tabela do Sistema Petrus","S75_SELECIONE","bit(1)","NAO","",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S75_DATA_INCLUSAO","datetime(8)","NAO","",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S75_DATA_ALTERACAO","datetime(8)","NAO","",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S75_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S75_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S10_ID","int(4)","NAO","S10",""
"Geral / Outros","S75","Tabela do Sistema Petrus","S75_VALOR_ANTERIOR","varchar(-1)","NAO","","Campo monetário"
"Geral / Outros","S75","Tabela do Sistema Petrus","S26_ID","int(4)","NAO","S26",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_ID","int(4)","SIM","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_SELECIONE","bit(1)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_DATA_INCLUSAO","datetime(8)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_DATA_ALTERACAO","datetime(8)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_QTD_ENTRADA","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_QTD_SAIDA","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_QTD","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_PARTICIPACAO","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_QTD_VENDAS","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_DATA_ULTIMA_COMPRA","datetime(8)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_DATA_ULTIMA_VENDA","datetime(8)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_DATA_PRIMEIRA_COMPRA","datetime(8)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_DATA_PRIMEIRA_VENDA","datetime(8)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_QTD_COMPRAS","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_VALOR","numeric(9)","NAO","","Campo monetário"
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_VALOR_ULTIMA_COMPRA","numeric(9)","NAO","","Campo monetário"
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_VALOR_ULTIMA_VENDA","numeric(9)","NAO","","Campo monetário"
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_VALOR_TOTAL","numeric(9)","NAO","","Campo monetário"
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_CLASSE","varchar(50)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_ACUMULADO","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_RANKING","int(4)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_CUSTO_TOTAL","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_LUCRO_BRUTO","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_MARGEM","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_RENTABILIDADE","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_LUCRO_TOTAL","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_MAIOR_VENDA","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_MENOR_VENDA","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_ATRASO","int(4)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_GRAU_RISCO","varchar(20)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_SALDO_CREDITO","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_SALDO_DEBITO","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_PROTESTOS","int(4)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_DATA_ULTIMO_PROTESTO","datetime(8)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_CHQ_DEVOLVIDOS","int(4)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_DATA_ULTIMO_CHQ","datetime(8)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_LIMITE_UTILIZADO","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_VALOR_MAIOR_ATRASO","numeric(9)","NAO","","Campo monetário"
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_SALDO_LIMITE","numeric(9)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_VALOR_MEDIO_VENDA","numeric(9)","NAO","","Campo monetário"
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_PONTUACAO","int(4)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_VENDAS","int(4)","NAO","",""
"Financeiro / Cobrança","S77","Tabela do Sistema Petrus","S77_VALOR_VENDAS","numeric(9)","NAO","","Campo monetário"
